"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
5.298,0.1383,14.10,169.85,4.565,6.03,12.2,15.10,,,
5.203,0.0594,11.98,140.59,4.894,5.51,11.9,14.65,,,
5.2,0.0543,14.48,139.24,4.918,5.48,11.9,15.13,,,
5.207,0.0810,7.27,197.09,4.785,5.63,11.9,14.74,,,
5.257,0.0899,20.53,190.73,4.784,5.73,12.1,14.94,,,
5.214,0.0362,26.50,355.07,5.026,5.40,11.9,14.20,,,
5.343,0.0422,4.50,104.50,5.118,5.57,12.4,14.68,,,
5.187,0.0587,15.70,236.00,4.882,5.49,11.8,14.65,,,
5.29,0.0321,7.09,156.34,5.121,5.46,12.2,14.08,,,
5.297,0.0407,9.06,348.81,5.081,5.51,12.2,14.56,,,
5.283,0.0767,18.24,206.80,4.877,5.69,12.1,14.27,,,
18.36,0.0355,32.63,284.80,17.712,19.01,78.7,9.45,,,
76.78,0.5189,30.76,227.00,36.939,116.63,673,6.21,,,
39.49,0.2432,33.31,284.87,29.890,49.10,248,6.95,,,
5.205,0.0899,32.65,36.35,4.737,5.67,11.9,14.75,,,
5.141,0.0580,12.92,134.42,4.842,5.44,11.7,14.45,,,
5.192,0.1333,9.36,332.64,4.500,5.88,11.8,14.71,,,
5.196,0.0926,8.18,274.18,4.715,5.68,11.8,14.51,,,
5.207,0.0577,12.39,34.89,4.906,5.51,11.9,14.90,,,
5.144,0.0192,7.60,256.02,5.046,5.24,11.7,13.66,,,
5.218,0.1274,13.12,185.65,4.553,5.88,11.9,14.00,,,
9.834,0.6184,7.10,310.12,3.752,15.92,30.8,14.20,,,
5.191,0.0687,3.63,104.61,4.834,5.55,11.8,14.71,,,
14.01,0.8786,60.25,139.95,1.700,26.31,52.4,16.80,,,
5.196,0.0778,8.17,318.90,4.792,5.60,11.8,14.93,,,
5.699,0.6974,10.15,108.63,1.724,9.67,13.6,18.84,,,
23.52,0.9171,69.96,227.39,1.950,45.10,114,16.10,,,
6.191,0.6467,8.90,8.96,2.187,10.20,15.4,16.30,,,
6.699,0.4223,26.98,126.18,3.870,9.53,17.3,14.03,,,
5.233,0.1140,19.53,192.67,4.636,5.83,12,13.56,,,
48.79,0.9544,107.35,314.05,2.224,95.36,341,15.81,,,
65.57,0.4298,17.66,84.48,37.384,93.75,531,6.65,,,
43.54,0.1723,10.32,26.25,36.042,51.05,287,9.03,,,
43.35,0.0480,11.02,317.21,41.268,45.43,285,7.60,,,
54.18,0.3377,16.32,19.70,35.882,72.48,399,9.48,,,
39.23,0.1957,10.56,129.94,31.556,46.91,246,8.80,,,
44.16,0.1213,11.58,216.70,38.799,49.52,293,8.86,,,
43.67,0.1080,16.08,172.61,38.951,48.39,289,8.41,,,
44.32,0.2678,11.39,279.81,32.447,56.18,295,8.08,,,
46.71,0.1611,9.55,202.33,39.185,54.23,319,7.54,,,
48.97,0.2386,11.00,76.35,37.288,60.66,343,8.40,,,
38.23,0.1249,30.16,89.03,33.453,43.00,236,9.90,,,
11.51,0.8557,86.41,314.89,1.661,21.37,39.1,15.40,,,
5.255,0.0398,15.16,34.70,5.045,5.46,12,13.20,,,
5.138,0.0956,19.19,253.20,4.647,5.63,11.6,14.00,,,
5.226,0.1173,32.76,123.00,4.613,5.84,11.9,14.20,,,
5.179,0.0402,14.76,218.13,4.971,5.39,11.8,13.30,,,
5.15,0.0928,12.14,189.48,4.672,5.63,11.7,13.72,,,
5.155,0.0998,19.32,190.94,4.641,5.67,11.7,14.35,,,
5.217,0.0815,29.61,106.31,4.792,5.64,11.9,14.29,,,
5.182,0.2090,14.28,158.65,4.099,6.26,11.8,14.48,,,
5.2,0.1465,34.97,270.08,4.438,5.96,11.9,14.14,,,
5.286,0.1552,20.46,127.37,4.465,6.11,12.2,13.94,,,
5.214,0.0402,9.67,315.40,5.005,5.42,11.9,13.80,,,
5.242,0.0741,25.64,118.64,4.853,5.63,12,14.20,,,
5.232,0.0531,16.21,271.34,4.954,5.51,12,13.91,,,
5.171,0.0689,29.92,185.56,4.815,5.53,11.8,13.90,,,
5.232,0.1659,22.86,148.84,4.364,6.10,12,14.59,,,
44,0.2686,18.82,317.13,32.185,55.82,292,8.66,,,
56.16,0.3151,27.34,100.40,38.460,73.86,421,8.52,,,
44.99,0.1511,13.57,218.47,38.189,51.79,302,8.32,,,
46.05,0.1093,17.54,42.96,41.016,51.08,313,8.61,,,
37.59,0.4635,20.18,231.14,20.167,55.01,230,9.84,,,
54.17,0.4422,22.35,226.97,30.213,78.12,399,8.71,,,
39.17,0.2450,23.88,176.96,29.576,48.77,245,7.79,,,
47.67,0.3625,15.90,14.85,30.388,64.95,329,7.36,,,
46.53,0.1631,18.48,52.95,38.940,54.12,317,7.78,,,
50.77,0.3293,31.31,38.54,34.048,67.48,362,7.57,,,
39.72,0.1058,21.08,7.35,35.516,43.92,250,7.84,,,
39.4,0.3013,22.19,117.82,27.525,51.27,247,7.14,,,
43.98,0.3004,16.11,21.15,30.770,57.20,292,8.46,,,
5.174,0.0678,29.98,175.83,4.823,5.53,11.8,13.80,,,
5.213,0.1086,19.06,120.33,4.646,5.78,11.9,14.32,,,
5.217,0.0245,28.20,276.99,5.089,5.34,11.9,13.21,,,
5.122,0.0732,30.16,251.01,4.747,5.50,11.6,14.04,,,
5.19,0.1258,17.99,156.61,4.537,5.84,11.8,14.15,,,
5.214,0.1707,9.95,263.90,4.324,6.10,11.9,14.48,,,
46.55,0.1889,30.56,354.65,37.756,55.34,318,8.34,,,
59.98,0.3674,14.25,263.64,37.945,82.02,465,7.10,,,
45.83,0.1976,23.13,188.60,36.770,54.88,310,7.50,,,
41.73,0.0068,3.84,224.46,41.449,42.01,270,8.93,,,
69.93,0.5631,4.61,306.81,30.549,109.31,585,7.90,,,
44.41,0.0724,9.39,339.80,41.196,47.63,296,8.60,,,
5.182,0.0550,21.48,204.48,4.897,5.47,11.8,18.38,,,
5.509,0.1569,4.95,70.07,4.644,6.37,12.9,16.96,,,
20.04,0.9228,22.82,278.19,1.547,38.54,89.7,17.34,,,
5.122,0.0149,3.87,293.92,5.046,5.20,11.6,17.66,,,
4.924,0.0900,2.61,135.19,4.481,5.37,10.9,18.14,,,
5.22,0.2626,2.56,38.06,3.849,6.59,11.9,16.99,,,
5.089,0.0841,2.39,109.59,4.661,5.52,11.5,18.14,,,
5.129,0.0917,27.48,86.29,4.659,5.60,11.6,17.95,,,
43.43,0.3667,29.73,261.35,27.507,59.36,286,8.81,,,
42.82,0.1601,20.43,57.35,35.961,49.67,280,9.25,,,
42.92,0.0379,16.25,238.96,41.294,44.54,281,8.37,,,
44.98,0.1541,29.73,83.04,38.052,51.92,302,8.70,,,
67.81,0.3406,18.83,22.01,44.718,90.91,558,8.02,,,
51.67,0.4614,24.92,65.52,27.825,75.51,371,9.18,,,
48.12,0.5837,17.44,333.81,20.035,76.21,334,10.32,,,
55.28,0.3997,15.27,116.77,33.190,77.38,411,8.68,,,
5.148,0.0427,9.93,135.24,4.928,5.37,11.7,14.63,,,
5.239,0.1012,15.54,50.73,4.709,5.77,12,14.09,,,
5.193,0.1090,13.94,196.69,4.627,5.76,11.8,14.11,,,
5.143,0.1461,15.93,79.25,4.392,5.89,11.7,14.80,,,
5.122,0.0676,26.48,68.47,4.776,5.47,11.6,14.37,,,
5.13,0.1229,21.70,93.85,4.499,5.76,11.6,14.75,,,
5.153,0.0679,30.85,212.58,4.803,5.50,11.7,13.84,,,
5.171,0.0556,18.19,191.99,4.883,5.46,11.8,13.97,,,
5.201,0.0682,29.56,108.43,4.847,5.56,11.9,14.03,,,
5.127,0.0958,29.30,192.09,4.636,5.62,11.6,13.10,,,
5.181,0.0374,11.14,158.32,4.987,5.37,11.8,14.30,,,
5.198,0.1172,18.41,90.84,4.589,5.81,11.9,14.36,,,
44.38,0.0510,2.23,79.85,42.122,46.65,296,9.37,,,
29.29,0.2414,14.50,348.26,22.222,36.36,159,8.26,,,
57.93,0.5252,26.08,263.56,27.508,88.35,441,6.10,,,
48.36,0.3572,19.94,183.23,31.086,65.64,336,7.00,,,
5.246,0.1339,25.18,244.76,4.544,5.95,12,13.59,,,
5.194,0.0546,32.67,253.23,4.910,5.48,11.8,13.69,,,
5.261,0.0917,18.65,189.23,4.779,5.74,12.1,13.69,,,
12.48,0.8330,137.88,195.01,2.084,22.88,44.1,14.80,,,
5.17,0.0546,10.83,288.56,4.888,5.45,11.8,14.39,,,
5.134,0.1055,12.34,96.13,4.592,5.68,11.6,14.79,,,
5.191,0.0193,21.78,245.58,5.091,5.29,11.8,14.44,,,
5.21,0.0826,26.26,4.36,4.779,5.64,11.9,14.49,,,
5.173,0.2576,9.72,221.77,3.841,6.51,11.8,15.23,,,
5.195,0.0883,7.31,95.26,4.736,5.65,11.8,14.47,,,
5.209,0.1547,0.55,289.57,4.403,6.02,11.9,14.95,,,
5.224,0.1325,8.49,336.30,4.532,5.92,11.9,14.44,,,
5.143,0.0856,8.37,340.43,4.703,5.58,11.7,14.62,,,
5.134,0.0753,23.69,216.93,4.748,5.52,11.6,14.80,,,
5.135,0.0780,6.48,59.72,4.735,5.54,11.6,14.65,,,
5.159,0.1461,1.29,149.23,4.405,5.91,11.7,14.80,,,
5.2,0.1925,2.57,64.35,4.199,6.20,11.9,15.15,,,
5.107,0.0690,6.78,171.87,4.754,5.46,11.5,14.90,,,
5.142,0.0103,7.57,322.37,5.089,5.20,11.7,14.91,,,
5.116,0.0820,10.89,349.18,4.697,5.54,11.6,14.81,,,
5.233,0.1749,13.35,237.58,4.318,6.15,12,14.51,,,
5.154,0.1921,6.24,139.93,4.164,6.14,11.7,14.51,,,
5.161,0.0828,9.67,233.01,4.733,5.59,11.7,14.32,,,
5.176,0.0812,7.33,159.31,4.756,5.60,11.8,14.37,,,
5.209,0.0828,32.07,20.55,4.778,5.64,11.9,14.50,,,
5.186,0.1368,6.72,35.40,4.476,5.89,11.8,15.03,,,
5.227,0.0705,12.24,48.67,4.859,5.60,12,14.41,,,
5.154,0.1573,6.86,252.28,4.343,5.96,11.7,14.95,,,
5.193,0.1145,9.33,67.98,4.598,5.79,11.8,14.71,,,
5.244,0.2377,10.02,2.27,3.998,6.49,12,14.90,,,
5.293,0.0598,5.22,62.15,4.976,5.61,12.2,14.31,,,
5.2,0.1109,6.56,215.84,4.624,5.78,11.9,15.01,,,
13.26,0.9016,18.01,42.99,1.304,25.21,48.3,16.02,,,
5.667,0.7232,4.96,72.22,1.569,9.76,13.5,18.35,,,
5.172,0.1410,8.85,34.54,4.443,5.90,11.8,14.64,,,
5.213,0.1174,19.79,47.17,4.601,5.82,11.9,14.29,,,
5.251,0.1339,20.30,178.33,4.548,5.95,12,14.62,,,
5.14,0.1158,20.35,230.29,4.544,5.73,11.7,15.05,,,
5.135,0.1166,9.61,203.05,4.537,5.73,11.6,14.80,,,
6.755,0.7402,4.40,283.89,1.755,11.75,17.6,17.62,,,
5.226,0.0802,11.06,305.50,4.807,5.65,11.9,14.38,,,
5.23,0.1578,5.64,303.59,4.404,6.06,12,14.85,,,
5.168,0.0944,3.43,80.29,4.680,5.66,11.7,14.79,,,
5.259,0.0563,8.30,48.79,4.963,5.56,12.1,14.47,,,
5.139,0.1116,6.51,168.24,4.566,5.71,11.7,15.12,,,
5.24,0.1572,14.36,60.89,4.416,6.06,12,14.73,,,
5.211,0.1623,27.36,357.74,4.366,6.06,11.9,13.67,9.027,0.079,
5.136,0.0855,6.28,116.88,4.697,5.58,11.6,14.62,,,
5.086,0.0835,11.04,55.36,4.662,5.51,11.5,13.88,,,
5.162,0.1058,8.19,359.68,4.616,5.71,11.7,14.58,,,
5.155,0.1038,20.32,245.48,4.620,5.69,11.7,14.61,,,
5.234,0.1018,7.79,92.65,4.702,5.77,12,14.94,,,
5.138,0.0671,6.07,237.56,4.793,5.48,11.6,14.71,,,
5.187,0.1261,25.09,226.59,4.532,5.84,11.8,14.65,,,
5.149,0.0479,25.05,165.57,4.902,5.40,11.7,14.65,,,
5.219,0.0141,9.34,24.52,5.145,5.29,11.9,14.21,,,
5.192,0.0976,11.29,343.71,4.685,5.70,11.8,14.67,,,
5.191,0.1429,22.82,257.58,4.449,5.93,11.8,14.60,,,
5.096,0.0365,6.85,188.17,4.910,5.28,11.5,15.20,,,
5.175,0.1384,14.99,216.61,4.458,5.89,11.8,15.09,,,
5.212,0.2042,15.45,252.38,4.148,6.28,11.9,14.02,,,
5.182,0.0767,8.06,91.66,4.785,5.58,11.8,14.10,,,
5.128,0.1058,6.60,87.11,4.585,5.67,11.6,14.84,,,
5.27,0.1970,6.05,101.01,4.232,6.31,12.1,14.59,,,
5.206,0.1128,23.54,208.25,4.619,5.79,11.9,14.01,10.935,0.037,
5.056,0.0459,5.99,250.80,4.824,5.29,11.4,14.42,,,
5.195,0.0926,5.71,16.73,4.714,5.68,11.8,14.60,,,
5.272,0.0281,4.89,103.88,5.124,5.42,12.1,14.31,,,
5.101,0.0726,17.28,172.61,4.731,5.47,11.5,14.58,,,
5.156,0.0641,2.00,155.20,4.825,5.49,11.7,14.93,,,
5.224,0.0283,5.33,150.42,5.077,5.37,11.9,14.40,,,
5.263,0.0510,13.99,27.02,4.994,5.53,12.1,14.81,,,
5.199,0.1071,4.22,245.60,4.642,5.76,11.9,14.79,,,
5.25,0.2546,9.94,189.33,3.913,6.59,12,15.50,,,
5.292,0.0386,25.91,43.90,5.087,5.50,12.2,14.26,,,
5.15,0.1422,16.41,264.38,4.417,5.88,11.7,14.55,,,
5.131,0.0833,9.93,196.24,4.704,5.56,11.6,14.98,,,
5.169,0.1639,8.82,13.05,4.322,6.02,11.8,14.52,,,
5.136,0.0954,7.23,26.74,4.646,5.63,11.6,14.68,,,
5.195,0.1351,15.85,173.43,4.493,5.90,11.8,14.27,8.635,0.060,
5.172,0.1342,7.75,333.85,4.478,5.87,11.8,14.35,,,
5.288,0.0410,32.99,242.90,5.071,5.50,12.2,14.26,,,
5.15,0.0347,11.47,72.29,4.971,5.33,11.7,14.48,,,
5.256,0.0727,7.89,224.47,4.874,5.64,12.1,14.59,,,
5.136,0.0262,6.88,181.89,5.001,5.27,11.6,14.68,,,
5.229,0.0577,19.78,38.22,4.928,5.53,12,14.50,,,
5.226,0.0891,25.03,28.14,4.760,5.69,11.9,14.38,,,
7.89,0.7754,2.07,257.58,1.773,14.01,22.2,17.94,,,
5.215,0.1039,20.23,338.04,4.673,5.76,11.9,14.86,,,
5.203,0.1218,14.34,202.84,4.569,5.84,11.9,15.17,,,
5.198,0.0696,7.76,217.74,4.836,5.56,11.9,14.60,,,
5.186,0.1724,13.49,88.90,4.292,6.08,11.8,14.64,,,
5.212,0.0353,7.52,76.56,5.028,5.40,11.9,14.51,,,
5.182,0.0497,17.57,318.54,4.925,5.44,11.8,14.96,,,
5.196,0.0816,9.92,154.33,4.772,5.62,11.8,14.42,,,
5.151,0.0709,24.22,73.42,4.786,5.52,11.7,14.35,,,
5.284,0.0611,8.21,345.73,4.961,5.61,12.1,13.79,,,
5.238,0.1245,16.98,173.29,4.585,5.89,12,14.40,,,
5.106,0.0797,8.01,5.92,4.699,5.51,11.5,14.47,,,
5.193,0.1060,7.98,9.26,4.642,5.74,11.8,14.94,,,
5.235,0.0609,7.09,26.62,4.916,5.55,12,14.65,,,
5.211,0.0493,7.31,33.90,4.954,5.47,11.9,14.65,,,
5.155,0.1135,4.53,247.55,4.570,5.74,11.7,14.52,,,
5.265,0.0434,23.89,333.78,5.037,5.49,12.1,14.29,,,
5.279,0.0479,5.05,83.17,5.026,5.53,12.1,14.82,,,
5.136,0.1163,21.09,240.92,4.538,5.73,11.6,14.61,,,
5.175,0.0294,8.61,103.07,5.023,5.33,11.8,14.81,,,
5.246,0.0987,15.43,347.73,4.728,5.76,12,14.55,,,
5.112,0.1029,8.66,337.06,4.586,5.64,11.6,14.72,,,
5.179,0.0830,20.16,240.62,4.749,5.61,11.8,14.59,,,
5.188,0.0475,10.02,282.34,4.942,5.43,11.8,14.85,,,
5.078,0.0685,2.88,165.66,4.730,5.43,11.4,15.15,,,
5.214,0.1600,8.57,253.67,4.380,6.05,11.9,15.05,,,
5.244,0.1223,10.49,329.82,4.602,5.89,12,14.86,,,
5.179,0.1310,8.59,277.84,4.500,5.86,11.8,14.85,,,
5.218,0.0986,25.27,19.51,4.703,5.73,11.9,14.84,,,
5.14,0.0753,6.17,152.21,4.753,5.53,11.7,14.73,,,
5.207,0.2400,8.44,263.66,3.958,6.46,11.9,14.79,,,
5.175,0.0695,2.44,275.49,4.816,5.54,11.8,14.88,,,
5.183,0.1117,12.16,215.58,4.604,5.76,11.8,14.70,,,
5.183,0.0275,6.22,15.12,5.040,5.33,11.8,14.64,,,
5.131,0.0982,7.07,58.77,4.627,5.64,11.6,14.79,,,
5.201,0.0624,15.12,321.60,4.876,5.53,11.9,14.51,,,
5.25,0.0995,21.01,172.52,4.727,5.77,12,14.82,,,
5.174,0.1107,27.23,47.90,4.602,5.75,11.8,14.43,,,
5.108,0.0964,20.73,59.40,4.616,5.60,11.5,14.90,,,
5.143,0.0264,19.37,310.69,5.007,5.28,11.7,14.25,,,
5.111,0.0756,22.21,74.71,4.724,5.50,11.6,14.68,,,
5.232,0.0825,8.65,239.10,4.801,5.66,12,14.68,,,
5.246,0.0282,10.97,10.63,5.098,5.39,12,14.61,,,
5.173,0.0784,13.15,185.32,4.767,5.58,11.8,15.01,,,
5.327,0.0949,6.12,223.70,4.822,5.83,12.3,14.58,,,
5.253,0.1296,7.56,59.07,4.573,5.93,12,14.82,,,
5.207,0.0755,2.35,354.71,4.814,5.60,11.9,15.03,,,
5.301,0.1994,19.33,46.24,4.244,6.36,12.2,15.12,,,
5.164,0.0978,2.23,118.73,4.659,5.67,11.7,14.79,,,
5.154,0.0271,11.95,358.76,5.014,5.29,11.7,14.71,,,
5.239,0.0719,18.73,235.45,4.862,5.62,12,14.54,,,
5.221,0.1013,31.50,201.95,4.692,5.75,11.9,14.84,,,
5.284,0.0504,7.47,352.70,5.017,5.55,12.1,14.71,,,
5.199,0.0903,7.84,13.84,4.729,5.67,11.9,14.77,,,
5.214,0.0245,5.66,280.04,5.086,5.34,11.9,14.45,,,
5.231,0.0724,7.76,299.43,4.853,5.61,12,14.65,,,
5.142,0.1100,20.79,259.35,4.576,5.71,11.7,14.63,,,
5.274,0.0896,8.15,282.88,4.802,5.75,12.1,14.59,,,
5.26,0.1333,11.80,196.27,4.559,5.96,12.1,15.09,,,
5.229,0.1527,5.37,72.46,4.431,6.03,12,14.94,,,
5.294,0.1020,7.43,84.74,4.754,5.83,12.2,14.56,,,
5.248,0.1463,13.02,208.00,4.480,6.02,12,15.19,,,
5.229,0.0848,8.32,271.16,4.786,5.67,12,14.76,,,
5.226,0.1119,11.50,219.53,4.641,5.81,11.9,14.73,,,
5.22,0.1021,22.18,202.59,4.687,5.75,11.9,15.07,,,
5.292,0.0893,18.68,262.56,4.819,5.76,12.2,14.32,,,
5.277,0.0642,7.86,255.90,4.939,5.62,12.1,14.70,,,
5.19,0.0450,7.81,57.06,4.956,5.42,11.8,14.81,,,
5.164,0.1018,10.48,243.22,4.638,5.69,11.7,15.21,,,
5.179,0.0839,25.92,9.63,4.745,5.61,11.8,15.17,,,
5.154,0.0556,3.58,154.35,4.868,5.44,11.7,14.96,,,
5.157,0.0696,9.16,313.69,4.798,5.52,11.7,14.60,,,
5.106,0.0770,7.69,11.36,4.713,5.50,11.5,14.86,,,
5.13,0.0884,7.15,79.20,4.677,5.58,11.6,14.70,,,
5.222,0.1017,25.05,352.51,4.691,5.75,11.9,14.18,,,
5.278,0.0921,7.80,279.20,4.792,5.76,12.1,14.98,,,
5.282,0.0472,8.83,37.45,5.032,5.53,12.1,14.33,,,
5.213,0.0518,8.73,264.30,4.943,5.48,11.9,14.64,,,
5.21,0.1125,6.28,40.06,4.624,5.80,11.9,15.04,,,
5.154,0.0863,7.32,57.22,4.709,5.60,11.7,15.12,,,
5.222,0.0476,9.50,359.12,4.973,5.47,11.9,14.82,,,
5.213,0.0333,14.18,290.55,5.040,5.39,11.9,13.20,,,
5.113,0.0399,29.47,209.93,4.909,5.32,11.6,14.72,,,
5.157,0.0864,9.75,30.11,4.711,5.60,11.7,14.62,,,
5.19,0.1503,16.69,247.45,4.410,5.97,11.8,15.28,,,
5.134,0.0820,8.69,228.85,4.713,5.55,11.6,15.09,,,
5.3,0.0524,7.48,246.60,5.022,5.58,12.2,14.77,,,
5.19,0.1052,11.03,169.07,4.645,5.74,11.8,15.04,,,
5.131,0.0463,14.16,2.59,4.894,5.37,11.6,14.51,,,
5.175,0.1337,9.78,242.50,4.483,5.87,11.8,15.36,,,
5.273,0.0990,7.10,359.89,4.751,5.79,12.1,14.73,,,
5.177,0.0253,10.01,313.64,5.046,5.31,11.8,14.62,,,
5.129,0.0773,8.11,4.31,4.733,5.53,11.6,14.77,,,
5.234,0.0670,31.75,109.47,4.884,5.59,12,14.31,,,
5.173,0.0804,4.55,339.29,4.757,5.59,11.8,14.67,,,
5.149,0.0291,15.53,238.72,4.999,5.30,11.7,14.49,,,
5.194,0.0612,35.33,231.06,4.876,5.51,11.8,14.17,,,
5.225,0.1949,13.28,356.12,4.207,6.24,11.9,14.10,7.532,0.059,
5.221,0.1312,16.04,203.74,4.536,5.91,11.9,14.82,,,
5.234,0.0154,31.87,127.17,5.154,5.31,12,13.50,,,
5.178,0.0536,9.56,350.72,4.900,5.45,11.8,14.80,,,
7.463,0.8108,25.26,289.01,1.412,13.51,20.4,16.89,,,
5.189,0.0825,5.53,276.69,4.761,5.62,11.8,14.76,,,
5.135,0.0135,7.79,22.29,5.065,5.20,11.6,14.69,,,
5.233,0.0805,9.47,20.05,4.812,5.65,12,14.60,,,
5.107,0.0616,9.27,44.61,4.793,5.42,11.5,14.74,,,
5.24,0.0875,9.07,232.06,4.781,5.70,12,14.87,,,
5.2,0.0814,21.42,144.52,4.777,5.62,11.9,14.48,,,
5.223,0.1040,11.52,0.33,4.680,5.77,11.9,14.59,,,
5.158,0.0867,20.34,305.98,4.711,5.61,11.7,14.37,,,
5.082,0.0445,36.00,159.71,4.856,5.31,11.5,13.43,9.462,0.124,
5.248,0.1165,30.41,32.96,4.637,5.86,12,14.46,,,
5.294,0.1217,17.20,331.65,4.650,5.94,12.2,14.56,,,
5.268,0.1832,11.16,168.54,4.303,6.23,12.1,14.76,,,
43.05,0.0200,1.29,14.57,42.186,43.91,282,6.50,,,
5.195,0.0915,6.40,112.38,4.719,5.67,11.8,14.72,,,
5.14,0.0390,8.21,78.57,4.940,5.34,11.7,14.27,,,
5.15,0.0664,17.32,112.52,4.808,5.49,11.7,14.29,,,
5.181,0.0393,23.96,268.24,4.978,5.38,11.8,14.17,,,
5.191,0.0884,9.23,300.19,4.732,5.65,11.8,14.88,,,
5.26,0.0662,7.34,170.17,4.912,5.61,12.1,14.26,,,
5.298,0.0983,7.05,59.76,4.777,5.82,12.2,14.55,,,
5.185,0.1062,11.82,145.84,4.635,5.74,11.8,14.89,,,
5.268,0.0237,13.36,292.09,5.143,5.39,12.1,14.45,,,
5.167,0.0922,29.48,44.98,4.690,5.64,11.7,14.46,,,
5.142,0.1835,2.24,327.65,4.198,6.09,11.7,15.73,,,
5.308,0.0268,28.10,233.33,5.166,5.45,12.2,14.38,,,
5.16,0.0950,8.29,16.72,4.670,5.65,11.7,14.70,,,
5.158,0.0877,4.95,263.62,4.706,5.61,11.7,15.04,,,
5.15,0.0968,18.08,180.85,4.652,5.65,11.7,14.99,,,
5.238,0.0947,7.89,339.59,4.742,5.73,12,14.61,,,
5.186,0.0829,3.02,331.95,4.757,5.62,11.8,14.91,,,
5.245,0.1897,3.44,339.84,4.250,6.24,12,15.44,,,
5.373,0.0785,6.54,331.29,4.951,5.79,12.5,14.67,,,
5.25,0.0871,7.44,158.93,4.792,5.71,12,14.71,,,
5.175,0.0542,7.07,221.01,4.894,5.46,11.8,14.95,,,
5.168,0.1222,18.84,222.80,4.536,5.80,11.7,15.20,,,
5.173,0.0807,5.43,252.25,4.756,5.59,11.8,14.99,,,
5.137,0.0902,6.38,175.51,4.673,5.60,11.6,15.01,,,
5.141,0.0798,25.29,259.14,4.731,5.55,11.7,14.67,,,
5.217,0.0651,22.13,172.55,4.877,5.56,11.9,14.61,,,
5.16,0.0725,4.76,288.94,4.785,5.53,11.7,15.08,,,
5.19,0.0522,8.68,29.84,4.919,5.46,11.8,14.90,,,
5.209,0.0927,6.79,46.69,4.726,5.69,11.9,15.25,,,
5.229,0.0297,15.17,158.13,5.074,5.38,12,14.59,,,
5.191,0.0555,6.36,45.02,4.903,5.48,11.8,14.50,,,
5.155,0.0807,4.57,348.66,4.739,5.57,11.7,14.90,,,
5.236,0.1120,13.16,255.19,4.650,5.82,12,14.80,,,
5.278,0.0210,10.45,171.81,5.168,5.39,12.1,14.67,,,
5.248,0.0898,14.31,137.61,4.776,5.72,12,13.94,,,
4.91,0.2116,13.41,264.28,3.871,5.95,10.9,14.59,,,
5.253,0.0564,2.17,165.31,4.956,5.55,12,15.05,,,
5.2,0.0104,2.19,340.36,5.145,5.25,11.9,14.68,,,
5.195,0.1021,3.82,67.12,4.665,5.73,11.8,14.97,,,
5.261,0.0556,2.64,51.76,4.968,5.55,12.1,14.83,,,
5.237,0.1053,9.36,314.51,4.685,5.79,12,14.71,,,
5.268,0.1516,4.32,351.89,4.470,6.07,12.1,15.30,,,
5.232,0.0218,6.04,245.25,5.118,5.35,12,14.40,,,
5.266,0.0663,5.60,199.93,4.917,5.62,12.1,14.62,,,
5.203,0.0590,16.62,261.75,4.896,5.51,11.9,14.51,,,
5.318,0.0854,2.61,52.23,4.863,5.77,12.3,15.01,,,
5.284,0.0659,5.36,180.92,4.936,5.63,12.1,14.70,,,
5.171,0.0978,7.63,5.18,4.666,5.68,11.8,14.99,,,
5.119,0.0397,3.39,317.75,4.916,5.32,11.6,14.75,,,
5.272,0.0116,21.21,84.76,5.211,5.33,12.1,14.07,,,
5.276,0.0483,6.13,133.84,5.021,5.53,12.1,14.66,,,
5.279,0.0413,11.18,22.79,5.061,5.50,12.1,14.30,,,
5.335,0.0665,5.27,328.94,4.980,5.69,12.3,14.75,,,
5.225,0.0730,5.51,171.46,4.843,5.61,11.9,14.81,,,
5.212,0.1501,3.94,21.74,4.430,5.99,11.9,15.22,,,
5.144,0.0937,8.63,221.47,4.662,5.63,11.7,14.78,,,
5.257,0.0949,7.18,24.95,4.758,5.76,12.1,14.86,,,
5.214,0.0922,6.47,70.57,4.733,5.70,11.9,15.10,,,
5.263,0.1303,7.07,35.58,4.578,5.95,12.1,14.78,,,
5.176,0.1353,7.48,329.25,4.476,5.88,11.8,14.35,,,
5.194,0.0437,15.88,195.36,4.967,5.42,11.8,14.04,11.010,0.037,
5.245,0.0497,19.52,64.31,4.984,5.51,12,13.74,10.887,0.078,
5.26,0.0277,11.87,310.45,5.114,5.41,12.1,14.08,,,
5.197,0.0347,15.37,36.79,5.016,5.38,11.8,14.26,,,
5.284,0.0683,2.47,140.65,4.923,5.64,12.1,14.48,,,
5.175,0.0618,6.76,166.09,4.856,5.49,11.8,14.77,,,
5.231,0.0459,12.78,200.57,4.991,5.47,12,14.43,,,
5.166,0.1997,12.78,36.85,4.134,6.20,11.7,14.92,6.377,0.012,
5.222,0.0635,3.68,249.86,4.891,5.55,11.9,14.74,,,
5.184,0.0458,10.47,235.43,4.947,5.42,11.8,14.17,,,
5.277,0.1053,8.31,17.87,4.721,5.83,12.1,14.76,,,
5.303,0.0588,7.98,340.98,4.992,5.62,12.2,14.84,,,
5.275,0.0931,8.43,8.55,4.784,5.77,12.1,14.43,,,
5.197,0.1487,14.77,320.23,4.425,5.97,11.8,14.98,,,
