"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
3.441,0.0504,8.56,11.19,3.267,3.61,6.38,14.54,9.246,0.036,
3.237,0.0526,20.59,27.20,3.067,3.41,5.82,15.03,6.536,0.050,
3.205,0.1494,3.90,77.16,2.726,3.68,5.74,15.18,6.119,0.039,
3.277,0.3391,2.03,148.46,2.166,4.39,5.93,15.79,,,
3.36,0.1495,17.44,255.94,2.858,3.86,6.16,14.67,6.834,0.087,
3.201,0.1495,3.84,133.54,2.723,3.68,5.73,14.79,5.877,0.089,
3.211,0.1812,7.17,106.67,2.629,3.79,5.75,14.69,4.205,0.190,
3.217,0.0346,12.46,347.99,3.106,3.33,5.77,14.96,6.998,0.040,
3.242,0.0629,7.75,259.77,3.038,3.45,5.84,14.92,6.878,0.045,
3.205,0.1421,6.16,246.27,2.750,3.66,5.74,15.54,4.239,0.057,
3.202,0.0401,12.93,73.48,3.073,3.33,5.73,14.47,4.503,0.182,
3.208,0.1291,4.27,112.83,2.794,3.62,5.75,15.33,,,
3.23,0.1153,6.01,316.95,2.858,3.60,5.81,15.18,5.767,0.053,
3.2,0.2142,17.16,245.33,2.515,3.89,5.73,14.72,8.173,0.038,
3.231,0.1138,3.84,80.53,2.863,3.60,5.81,15.34,,,
3.202,0.0521,0.95,27.96,3.036,3.37,5.73,15.68,,,
3.231,0.1650,1.80,249.70,2.698,3.76,5.81,16.17,4.120,0.041,
3.217,0.0098,11.18,277.68,3.185,3.25,5.77,14.61,7.038,0.062,
3.212,0.0808,10.86,263.05,2.953,3.47,5.76,14.71,6.295,0.085,
3.205,0.0494,9.73,100.69,3.047,3.36,5.74,15.11,,,
3.259,0.0570,7.01,284.12,3.073,3.44,5.88,14.78,5.914,0.073,
3.557,0.0568,1.83,210.87,3.355,3.76,6.71,15.03,,,
3.2,0.1074,13.23,239.74,2.856,3.54,5.72,15.46,,,
3.215,0.1281,5.10,92.05,2.803,3.63,5.76,15.34,,,
3.207,0.1146,11.37,170.47,2.840,3.57,5.74,15.58,4.903,0.051,
3.236,0.0652,3.23,198.22,3.025,3.45,5.82,15.70,5.134,0.035,
3.236,0.0223,2.42,327.70,3.163,3.31,5.82,15.89,4.492,0.042,
3.964,0.1907,7.67,323.10,3.208,4.72,7.89,14.24,,,
3.21,0.1230,5.86,137.09,2.815,3.60,5.75,15.14,,,
3.233,0.1971,3.34,264.62,2.596,3.87,5.81,15.79,,,
3.254,0.0535,23.23,322.02,3.080,3.43,5.87,14.42,7.523,0.065,
3.239,0.1695,2.18,285.22,2.690,3.79,5.83,15.74,4.460,0.056,
3.221,0.1181,2.81,154.96,2.841,3.60,5.78,15.34,5.270,0.058,
3.24,0.3008,2.09,217.67,2.265,4.21,5.83,15.48,4.058,0.089,
3.205,0.1339,10.91,103.92,2.776,3.63,5.74,15.69,3.398,0.097,
3.222,0.1038,14.98,73.50,2.888,3.56,5.78,14.81,7.086,0.056,
3.215,0.0525,14.05,57.35,3.046,3.38,5.76,14.88,6.667,0.069,
3.222,0.0507,9.71,292.80,3.058,3.38,5.78,15.05,5.114,0.089,
3.214,0.0893,11.75,251.11,2.927,3.50,5.76,15.24,4.477,0.106,
3.206,0.0900,6.68,98.93,2.918,3.49,5.74,15.47,,,
3.206,0.1270,2.28,113.38,2.799,3.61,5.74,15.27,4.987,0.078,
3.952,0.2688,7.37,277.17,2.890,5.01,7.86,14.41,7.711,0.062,
3.947,0.2713,9.50,16.36,2.876,5.02,7.84,14.09,9.603,0.053,
3.957,0.2521,9.53,173.99,2.959,4.95,7.87,14.13,8.486,0.068,
3.955,0.3058,9.26,227.34,2.745,5.16,7.86,14.52,7.657,0.057,
3.95,0.2319,3.12,37.12,3.034,4.87,7.85,14.71,8.661,0.037,
3.991,0.2275,17.18,211.67,3.083,4.90,7.97,13.47,11.435,0.078,14.4193
3.984,0.2191,6.91,182.96,3.111,4.86,7.95,13.93,8.129,0.081,
3.313,0.0859,17.56,2.35,3.029,3.60,6.03,14.77,7.177,0.045,
3.979,0.2227,9.19,103.71,3.093,4.86,7.94,14.14,8.303,0.064,
3.907,0.2618,1.17,102.70,2.884,4.93,7.72,15.00,6.328,0.053,
3.976,0.2336,11.88,16.20,3.047,4.90,7.93,14.19,8.070,0.075,
3.936,0.2216,4.37,154.05,3.064,4.81,7.81,14.30,,,
3.963,0.2770,9.57,151.47,2.865,5.06,7.89,14.65,7.706,0.047,
3.971,0.3445,13.69,321.27,2.603,5.34,7.91,13.74,9.114,0.093,38.44
3.982,0.2942,7.16,131.08,2.810,5.15,7.94,14.75,,,
3.202,0.1157,13.83,36.83,2.832,3.57,5.73,15.08,,,
3.207,0.0569,8.69,213.43,3.024,3.39,5.74,15.12,,,
3.288,0.1589,16.51,246.43,2.766,3.81,5.96,15.09,7.677,0.036,
3.218,0.0367,11.00,43.76,3.100,3.34,5.77,14.67,4.439,0.142,
3.462,0.1037,17.47,153.87,3.103,3.82,6.44,15.09,,,
3.205,0.1334,4.83,305.18,2.778,3.63,5.74,14.77,5.504,0.092,
3.204,0.1402,4.06,189.54,2.755,3.65,5.74,15.41,,,
3.212,0.1003,11.78,4.33,2.890,3.53,5.76,14.74,7.449,0.050,
3.421,0.1240,10.13,189.11,2.996,3.84,6.33,15.28,6.851,0.041,
3.482,0.0684,9.64,320.46,3.244,3.72,6.5,14.79,6.534,0.055,
3.451,0.1001,5.53,215.83,3.106,3.80,6.41,15.70,5.812,0.033,
3.249,0.0383,4.67,270.10,3.125,3.37,5.86,15.33,5.195,0.054,
3.45,0.1236,6.72,314.14,3.024,3.88,6.41,15.30,6.083,0.044,
3.977,0.0480,6.19,282.42,3.786,4.17,7.93,14.19,,,
3.384,0.0171,6.44,273.14,3.326,3.44,6.23,15.00,,,
3.957,0.1637,1.67,163.62,3.310,4.60,7.87,14.89,6.999,0.036,
3.948,0.1227,7.70,17.32,3.463,4.43,7.84,14.32,8.508,0.067,
3.936,0.2038,1.58,303.58,3.133,4.74,7.81,15.04,4.950,0.066,
3.95,0.1992,2.23,264.38,3.163,4.74,7.85,14.76,,,
3.967,0.1477,3.77,313.82,3.381,4.55,7.9,14.49,5.999,0.085,
3.978,0.1496,10.40,235.82,3.383,4.57,7.93,14.19,7.147,0.095,
3.997,0.1767,2.83,109.28,3.290,4.70,7.99,14.88,7.366,0.062,
3.947,0.1750,1.63,198.82,3.256,4.64,7.84,14.79,7.614,0.048,
3.967,0.1370,3.73,66.56,3.423,4.51,7.9,14.72,7.270,0.048,
3.562,0.0652,16.78,44.51,3.330,3.79,6.72,14.20,10.882,0.049,
3.949,0.1948,4.02,7.51,3.180,4.72,7.85,14.06,10.481,0.044,
3.993,0.1735,3.86,5.78,3.300,4.69,7.98,14.58,8.008,0.048,
3.942,0.2546,9.97,14.54,2.938,4.95,7.83,14.36,7.371,0.068,
3.949,0.1785,8.66,297.60,3.244,4.65,7.85,14.46,7.702,0.057,
3.202,0.1468,17.91,65.31,2.732,3.67,5.73,14.73,7.144,0.060,
3.246,0.0564,14.36,201.36,3.063,3.43,5.85,15.77,5.595,0.032,
3.225,0.1807,22.21,106.24,2.642,3.81,5.79,14.56,8.445,0.062,
3.242,0.1031,9.55,122.98,2.908,3.58,5.84,14.90,6.640,0.063,
3.22,0.1630,18.47,171.57,2.695,3.74,5.78,14.69,8.601,0.041,
3.203,0.1237,16.24,124.61,2.807,3.60,5.73,14.76,6.750,0.074,
3.211,0.1431,16.41,167.57,2.751,3.67,5.75,15.18,,,
3.236,0.1453,19.15,267.01,2.766,3.71,5.82,14.87,7.702,0.047,
3.215,0.1002,12.55,0.02,2.893,3.54,5.76,15.06,5.104,0.089,
3.212,0.0746,9.02,130.87,2.972,3.45,5.76,15.19,5.678,0.079,
3.244,0.1476,6.31,271.53,2.766,3.72,5.84,15.14,,,
3.226,0.2698,13.80,297.94,2.355,4.10,5.79,14.95,,,
3.403,0.2066,11.15,245.13,2.700,4.11,6.28,15.85,4.352,0.049,
3.202,0.0364,8.29,293.48,3.085,3.32,5.73,15.39,,,
3.209,0.2834,26.71,254.57,2.300,4.12,5.75,14.75,6.685,0.063,
3.256,0.1307,2.92,264.63,2.830,3.68,5.87,15.52,4.385,0.070,
3.203,0.0834,4.81,57.91,2.936,3.47,5.73,15.15,,,
3.208,0.1391,6.59,174.75,2.761,3.65,5.75,15.01,7.610,0.030,
3.2,0.1319,4.92,110.96,2.778,3.62,5.73,14.96,6.643,0.070,
3.238,0.1156,6.74,240.24,2.864,3.61,5.83,15.22,6.046,0.053,
3.208,0.0401,17.89,226.42,3.079,3.34,5.75,15.16,6.609,0.049,
3.203,0.0881,5.28,183.75,2.921,3.49,5.73,15.23,,,
3.252,0.1125,5.47,122.24,2.886,3.62,5.87,14.70,5.875,0.098,
3.214,0.2831,14.39,251.06,2.304,4.12,5.76,15.08,7.159,0.045,
3.208,0.2505,15.71,343.61,2.404,4.01,5.75,15.26,5.560,0.063,
3.218,0.1167,5.37,285.12,2.842,3.59,5.77,15.93,,,
3.203,0.0259,3.55,112.14,3.120,3.29,5.73,15.49,4.541,0.065,
3.235,0.1063,16.01,135.83,2.891,3.58,5.82,14.94,6.079,0.063,
3.213,0.1903,2.72,315.59,2.602,3.82,5.76,15.47,4.710,0.073,
3.215,0.1398,4.41,272.85,2.766,3.66,5.77,15.45,5.306,0.043,
3.234,0.1313,8.59,84.70,2.809,3.66,5.82,15.62,,,
3.206,0.1322,9.55,254.57,2.783,3.63,5.74,14.80,5.630,0.106,
3.203,0.1058,5.95,211.47,2.864,3.54,5.73,15.54,,,
3.21,0.0197,10.16,46.89,3.147,3.27,5.75,15.57,7.241,0.021,
3.208,0.1587,1.98,227.72,2.699,3.72,5.74,15.60,,,
3.225,0.1582,2.37,243.44,2.715,3.73,5.79,15.63,,,
3.227,0.1043,11.49,290.45,2.891,3.56,5.8,15.00,6.914,0.044,
3.258,0.1042,3.65,356.99,2.919,3.60,5.88,15.40,,,
3.2,0.1391,14.01,29.95,2.755,3.65,5.73,15.31,5.886,0.061,
3.21,0.0734,15.17,73.56,2.974,3.45,5.75,14.73,5.297,0.091,
3.206,0.0884,12.21,56.50,2.923,3.49,5.74,15.00,,,
3.224,0.0918,4.52,296.36,2.928,3.52,5.79,15.66,4.391,0.058,
3.367,0.1103,8.45,281.64,2.996,3.74,6.18,15.06,6.238,0.055,
3.212,0.1653,10.37,171.18,2.681,3.74,5.76,15.57,6.000,0.045,
3.247,0.0347,4.33,196.59,3.134,3.36,5.85,15.20,5.423,0.060,
3.262,0.0943,4.95,32.98,2.955,3.57,5.89,15.47,,,
3.211,0.0411,7.66,139.61,3.079,3.34,5.76,15.07,6.699,0.047,
3.211,0.1501,4.89,205.45,2.729,3.69,5.75,15.11,6.122,0.075,
3.216,0.1518,18.33,265.66,2.728,3.70,5.77,14.94,6.883,0.045,
3.212,0.1346,15.67,291.82,2.779,3.64,5.76,15.06,,,
3.229,0.2504,26.59,290.55,2.420,4.04,5.8,14.73,6.920,0.070,
3.324,0.2204,2.58,166.82,2.591,4.06,6.06,15.08,,,
3.207,0.1526,5.27,211.30,2.717,3.70,5.74,15.45,4.222,0.082,
3.251,0.1401,0.68,174.31,2.796,3.71,5.86,15.75,5.383,0.038,
3.225,0.1356,7.15,61.40,2.788,3.66,5.79,15.20,,,
3.217,0.0485,10.54,166.45,3.061,3.37,5.77,14.99,6.450,0.067,
3.214,0.1168,8.20,124.34,2.838,3.59,5.76,15.16,3.792,0.148,
3.238,0.1324,9.89,236.79,2.809,3.67,5.83,15.40,6.163,0.042,
3.392,0.0714,13.06,283.44,3.150,3.63,6.25,14.59,7.336,0.063,
3.218,0.1245,8.85,143.04,2.817,3.62,5.77,14.51,8.135,0.074,
3.217,0.1361,5.99,287.75,2.780,3.66,5.77,15.29,,,
3.228,0.1881,11.67,116.29,2.621,3.84,5.8,14.57,7.796,0.067,
3.232,0.3272,20.95,115.72,2.175,4.29,5.81,15.21,5.725,0.078,
3.244,0.0679,13.65,59.74,3.024,3.46,5.84,15.36,4.265,0.106,
3.226,0.1345,22.32,147.65,2.792,3.66,5.79,14.82,8.204,0.038,
3.216,0.1046,6.83,63.97,2.879,3.55,5.77,15.24,5.138,0.073,
3.22,0.0745,9.60,208.97,2.980,3.46,5.78,15.09,6.385,0.057,
3.238,0.0537,3.38,212.92,3.064,3.41,5.83,15.36,4.839,0.083,
3.201,0.1500,16.94,109.91,2.721,3.68,5.73,15.30,6.292,0.045,
3.236,0.1330,2.27,87.50,2.806,3.67,5.82,15.54,,,
3.2,0.2022,9.21,62.77,2.553,3.85,5.73,15.24,6.523,0.055,
3.204,0.1634,4.32,95.12,2.680,3.73,5.73,15.31,,,
3.514,0.0984,8.98,44.00,3.168,3.86,6.59,14.52,8.414,0.057,
3.236,0.1266,19.54,289.21,2.826,3.65,5.82,14.97,6.433,0.056,
3.436,0.1088,6.95,213.39,3.062,3.81,6.37,15.26,6.455,0.032,
3.432,0.0571,14.07,109.79,3.236,3.63,6.36,14.57,,,
3.461,0.0617,5.64,140.82,3.248,3.67,6.44,15.15,,,
3.562,0.0954,10.00,201.40,3.222,3.90,6.72,15.04,6.732,0.043,
3.232,0.0571,12.14,246.82,3.047,3.42,5.81,15.00,4.802,0.121,
3.246,0.0530,12.64,240.71,3.074,3.42,5.85,14.79,6.992,0.057,
3.212,0.1529,17.00,101.50,2.721,3.70,5.76,14.63,7.872,0.060,
3.208,0.0283,16.23,64.64,3.118,3.30,5.75,15.08,3.896,0.184,
3.203,0.1218,14.14,315.46,2.813,3.59,5.73,15.04,,,
3.231,0.3022,1.81,135.20,2.255,4.21,5.81,15.45,,,
3.224,0.1458,24.15,292.30,2.754,3.69,5.79,14.53,8.918,0.037,
3.213,0.1768,0.96,101.99,2.645,3.78,5.76,15.64,,,
3.2,0.1636,3.52,330.50,2.677,3.72,5.73,15.04,5.834,0.068,
3.219,0.0960,16.25,37.04,2.910,3.53,5.78,14.56,,,
3.22,0.0953,24.42,5.01,2.913,3.53,5.78,14.82,4.177,0.160,6.14583
3.228,0.1324,1.31,51.75,2.800,3.65,5.8,15.54,4.604,0.058,
3.201,0.1091,5.79,186.72,2.852,3.55,5.73,15.76,4.415,0.052,
3.232,0.1421,1.51,226.89,2.772,3.69,5.81,15.69,3.090,0.106,
3.212,0.1632,4.56,343.44,2.688,3.74,5.76,15.64,4.247,0.074,
3.202,0.1288,5.46,271.57,2.789,3.61,5.73,15.51,4.665,0.068,
3.202,0.1041,7.35,159.82,2.868,3.54,5.73,15.28,,,
3.221,0.1435,4.07,177.42,2.759,3.68,5.78,15.79,3.468,0.093,
3.2,0.0461,9.45,259.89,3.053,3.35,5.73,15.08,,,
3.242,0.1138,17.36,117.54,2.873,3.61,5.84,14.51,8.097,0.068,
3.203,0.1643,11.57,118.50,2.677,3.73,5.73,15.50,4.234,0.118,
3.232,0.1289,17.67,63.71,2.815,3.65,5.81,14.73,7.599,0.058,
3.219,0.1657,4.84,22.68,2.686,3.75,5.78,15.52,5.578,0.052,
3.228,0.2621,18.34,296.09,2.381,4.07,5.8,14.49,7.882,0.054,
3.23,0.1155,12.46,301.46,2.857,3.60,5.8,15.14,5.574,0.062,
3.211,0.0808,13.15,303.13,2.952,3.47,5.75,15.07,6.021,0.053,
3.205,0.2417,27.13,294.73,2.431,3.98,5.74,14.81,,,
3.216,0.1319,9.94,123.53,2.792,3.64,5.77,15.10,,,
3.36,0.0487,8.66,45.21,3.196,3.52,6.16,14.90,6.728,0.068,
3.218,0.1403,6.41,297.42,2.766,3.67,5.77,15.26,4.133,0.103,
3.297,0.2383,1.37,266.98,2.511,4.08,5.99,15.42,5.264,0.053,
3.214,0.2396,7.98,98.78,2.444,3.98,5.76,15.63,,,
3.201,0.1400,5.51,205.10,2.753,3.65,5.73,15.24,5.354,0.068,
3.222,0.0392,19.53,269.27,3.096,3.35,5.78,14.67,6.543,0.095,
3.211,0.0530,19.71,77.24,3.041,3.38,5.75,14.34,7.839,0.079,
3.227,0.0443,7.98,291.99,3.084,3.37,5.8,14.82,6.198,0.066,
3.274,0.3509,8.80,262.21,2.125,4.42,5.92,15.39,5.366,0.053,
3.209,0.1424,11.98,0.47,2.752,3.67,5.75,14.81,6.818,0.072,
3.215,0.1141,4.36,248.62,2.848,3.58,5.77,15.59,4.353,0.059,
3.213,0.1233,5.88,169.41,2.817,3.61,5.76,15.57,4.801,0.077,
3.971,0.1099,3.87,56.62,3.534,4.41,7.91,14.63,,,
3.225,0.1469,5.25,66.85,2.751,3.70,5.79,15.53,,,
3.204,0.2058,10.98,295.58,2.544,3.86,5.73,15.15,5.015,0.077,
3.438,0.1246,16.73,295.18,3.010,3.87,6.38,14.72,6.657,0.069,
3.254,0.0879,7.37,204.17,2.968,3.54,5.87,15.45,6.017,0.037,
3.201,0.1646,1.61,265.20,2.674,3.73,5.73,15.97,,,
3.211,0.1594,3.67,305.23,2.699,3.72,5.75,15.99,,,
3.261,0.0810,13.49,49.79,2.997,3.53,5.89,15.08,5.653,0.080,
3.993,0.0848,8.32,150.19,3.655,4.33,7.98,14.72,6.971,0.033,
3.532,0.0815,4.88,105.63,3.244,3.82,6.64,15.51,,,
3.923,0.1569,8.67,110.86,3.308,4.54,7.77,14.54,7.127,0.066,
3.952,0.1057,11.32,105.57,3.534,4.37,7.86,14.17,,,
3.992,0.0826,7.73,256.31,3.662,4.32,7.98,14.11,8.489,0.074,
3.208,0.1265,16.60,177.43,2.802,3.61,5.74,14.77,6.610,0.084,
3.202,0.0379,3.75,232.31,3.080,3.32,5.73,15.86,,,
3.213,0.0437,3.59,13.25,3.073,3.35,5.76,15.59,5.046,0.048,
3.202,0.0827,11.47,165.44,2.937,3.47,5.73,14.97,6.572,0.054,
3.21,0.0321,5.33,111.10,3.107,3.31,5.75,15.50,5.605,0.047,
3.959,0.1781,1.95,299.12,3.254,4.66,7.88,14.94,9.508,0.023,
3.24,0.0822,11.06,264.12,2.974,3.51,5.83,15.12,,,
3.235,0.0969,10.06,90.41,2.922,3.55,5.82,15.67,4.309,0.072,
3.209,0.1012,10.85,118.35,2.884,3.53,5.75,15.39,,,
3.209,0.1276,6.69,165.88,2.800,3.62,5.75,15.24,5.515,0.064,
3.222,0.1034,15.23,342.11,2.889,3.56,5.78,15.29,4.289,0.088,
3.249,0.0912,6.68,355.81,2.953,3.55,5.86,15.28,5.400,0.066,
3.257,0.0233,10.06,323.82,3.181,3.33,5.88,15.09,,,
3.247,0.0632,7.54,321.32,3.042,3.45,5.85,15.02,4.316,0.137,
3.206,0.0828,15.09,315.27,2.940,3.47,5.74,15.04,5.843,0.068,
3.223,0.1292,6.97,134.86,2.806,3.64,5.79,15.24,,,
3.221,0.1159,5.22,343.06,2.848,3.59,5.78,15.17,5.754,0.064,
3.461,0.0626,9.05,192.62,3.244,3.68,6.44,14.75,7.517,0.041,
3.224,0.1158,12.50,120.15,2.851,3.60,5.79,15.37,5.038,0.063,
3.217,0.1359,0.26,78.62,2.780,3.65,5.77,15.77,3.846,0.063,
3.213,0.1045,18.47,317.54,2.877,3.55,5.76,14.70,8.901,0.042,
3.248,0.0324,3.61,8.92,3.143,3.35,5.85,15.28,5.325,0.057,
3.207,0.1409,0.28,107.30,2.755,3.66,5.74,15.80,,,
3.237,0.0493,2.37,278.06,3.078,3.40,5.83,15.98,,,
3.216,0.1126,3.77,297.45,2.854,3.58,5.77,15.18,,,
3.21,0.1641,7.70,165.63,2.683,3.74,5.75,15.34,,,
3.215,0.1294,6.11,133.35,2.799,3.63,5.76,14.97,,,
3.234,0.1169,5.25,268.66,2.856,3.61,5.82,15.28,,,
3.21,0.1349,0.56,328.48,2.777,3.64,5.75,15.77,,,
3.356,0.0361,5.39,205.73,3.235,3.48,6.15,15.87,,,
3.24,0.1126,11.57,249.93,2.875,3.60,5.83,15.17,6.449,0.047,
3.922,0.2050,2.89,194.45,3.118,4.73,7.77,14.90,,,
3.257,0.1200,4.93,176.22,2.866,3.65,5.88,15.43,5.397,0.046,
3.229,0.0783,21.54,33.21,2.976,3.48,5.8,13.89,8.142,0.106,
3.224,0.0843,10.85,64.28,2.953,3.50,5.79,15.49,,,
3.227,0.0261,10.30,202.57,3.142,3.31,5.8,14.98,,,
3.252,0.0314,17.05,36.95,3.150,3.35,5.87,15.12,7.076,0.042,
3.226,0.1301,2.27,341.05,2.807,3.65,5.8,15.35,,,
3.204,0.0742,2.53,306.88,2.966,3.44,5.73,15.65,4.746,0.041,
3.224,0.0686,22.46,267.59,3.003,3.44,5.79,15.04,4.299,0.115,
3.469,0.0123,1.55,7.34,3.426,3.51,6.46,15.44,5.082,0.047,
3.95,0.1209,12.10,252.51,3.472,4.43,7.85,14.67,7.583,0.044,
3.968,0.2692,5.34,153.88,2.900,5.04,7.91,14.67,,,
3.218,0.1826,11.59,131.15,2.630,3.81,5.77,14.98,,,
3.208,0.1100,22.54,227.32,2.855,3.56,5.74,14.49,,,
3.249,0.0717,10.70,5.60,3.016,3.48,5.86,15.31,5.586,0.057,
3.935,0.3181,23.07,164.26,2.683,5.19,7.81,14.04,11.163,0.043,
3.988,0.2847,9.90,266.65,2.853,5.12,7.96,15.01,5.616,0.061,
4.008,0.2669,2.36,246.30,2.938,5.08,8.03,14.73,,,
3.98,0.2521,1.63,128.77,2.977,4.98,7.94,14.76,7.798,0.038,
3.252,0.1326,8.57,253.76,2.821,3.68,5.87,15.39,5.409,0.060,
3.21,0.1757,13.69,101.42,2.646,3.77,5.75,14.93,,,
3.228,0.0101,7.05,168.13,3.196,3.26,5.8,15.09,5.646,0.067,
3.204,0.1646,0.62,306.61,2.677,3.73,5.74,15.60,5.154,0.046,
3.246,0.0957,9.97,106.89,2.935,3.56,5.85,15.17,6.380,0.069,
3.544,0.1119,6.89,287.35,3.147,3.94,6.67,15.03,,,
3.952,0.2403,1.91,205.82,3.002,4.90,7.86,15.24,,,
3.2,0.1477,5.48,73.22,2.728,3.67,5.72,15.30,,,
3.475,0.0675,10.56,159.16,3.241,3.71,6.48,14.21,,,
3.208,0.0824,13.68,40.96,2.944,3.47,5.75,14.86,,,
3.221,0.1472,5.82,285.78,2.747,3.69,5.78,15.32,4.583,0.084,
3.218,0.0649,12.27,294.85,3.009,3.43,5.77,15.22,,,
3.225,0.1858,14.00,218.38,2.626,3.82,5.79,15.27,5.532,0.069,
3.2,0.1516,28.09,20.39,2.715,3.69,5.72,14.59,6.613,0.093,
3.218,0.0720,12.50,322.99,2.986,3.45,5.77,15.27,,,
3.214,0.1454,15.57,325.73,2.747,3.68,5.76,15.31,,,
3.234,0.0711,20.87,302.96,3.004,3.46,5.81,14.76,6.928,0.064,
3.286,0.1323,3.46,224.55,2.852,3.72,5.96,15.03,6.442,0.067,
3.208,0.0926,13.50,34.21,2.911,3.51,5.75,15.30,,,
3.247,0.0747,20.62,133.83,3.005,3.49,5.85,14.84,7.279,0.044,19.787
3.22,0.1058,11.32,12.51,2.879,3.56,5.78,14.48,,,
3.263,0.0342,4.15,77.65,3.151,3.37,5.89,15.41,5.637,0.038,
3.215,0.1456,11.68,320.08,2.747,3.68,5.76,15.20,,,
3.227,0.0718,22.63,337.19,2.995,3.46,5.8,14.49,7.403,0.074,
3.204,0.1015,21.09,126.19,2.879,3.53,5.73,14.65,7.058,0.098,
3.235,0.1340,3.85,93.28,2.802,3.67,5.82,15.65,,,
3.208,0.1499,5.53,240.46,2.727,3.69,5.75,15.73,3.990,0.064,
3.202,0.1578,2.17,215.50,2.697,3.71,5.73,15.41,4.437,0.082,
3.246,0.1312,20.06,260.05,2.820,3.67,5.85,14.52,8.345,0.053,
3.207,0.0940,16.18,246.93,2.906,3.51,5.74,14.86,7.206,0.059,
3.201,0.1509,11.00,111.93,2.718,3.68,5.73,15.51,4.748,0.086,
3.4,0.0622,16.10,108.67,3.189,3.61,6.27,14.89,6.488,0.061,
3.94,0.1002,8.30,308.31,3.545,4.33,7.82,14.31,8.393,0.057,
3.203,0.1102,10.37,251.09,2.850,3.56,5.73,15.58,,,
3.972,0.1339,7.64,276.55,3.440,4.50,7.92,14.17,,,
3.2,0.1544,0.21,288.22,2.706,3.69,5.73,16.20,,,
3.233,0.1321,12.30,206.86,2.805,3.66,5.81,14.97,6.302,0.053,2.47995
3.222,0.1215,2.49,281.88,2.830,3.61,5.78,15.58,,,
3.214,0.1055,14.22,299.95,2.875,3.55,5.76,14.75,6.906,0.064,
3.245,0.1126,10.56,243.66,2.879,3.61,5.84,15.28,6.423,0.051,
3.215,0.1325,5.43,86.81,2.789,3.64,5.77,15.81,4.007,0.069,
3.251,0.0304,21.90,79.03,3.153,3.35,5.86,14.57,7.262,0.064,
3.962,0.1176,4.30,246.11,3.496,4.43,7.89,14.55,,,
3.214,0.1465,5.76,231.67,2.743,3.68,5.76,15.30,5.731,0.041,
3.221,0.1574,3.08,215.11,2.714,3.73,5.78,15.84,,,
3.222,0.0889,3.76,88.28,2.936,3.51,5.78,15.93,,,
3.231,0.1389,5.67,359.57,2.782,3.68,5.81,15.52,,,
3.313,0.1751,13.11,211.42,2.733,3.89,6.03,14.87,7.107,0.051,
3.92,0.2700,2.24,84.74,2.862,4.98,7.76,14.95,,,
3.954,0.2905,2.75,351.64,2.806,5.10,7.86,14.99,,,
3.966,0.2615,3.97,299.22,2.929,5.00,7.9,14.68,9.942,0.034,
3.987,0.3110,2.65,103.78,2.747,5.23,7.96,15.10,,,
3.208,0.1832,1.05,95.42,2.621,3.80,5.75,16.18,,,
3.952,0.2799,3.22,348.84,2.846,5.06,7.86,14.74,7.692,0.043,9.58
3.962,0.2612,2.33,206.91,2.927,5.00,7.89,14.96,7.136,0.046,
3.954,0.2433,2.75,42.16,2.992,4.92,7.86,14.89,7.151,0.050,
3.984,0.2485,3.46,253.28,2.994,4.97,7.95,14.73,7.755,0.047,
3.317,0.1742,14.07,105.19,2.740,3.90,6.04,14.66,8.097,0.062,25.398
3.228,0.1006,21.00,74.58,2.903,3.55,5.8,14.40,9.096,0.054,
3.216,0.1770,4.11,44.81,2.647,3.79,5.77,15.61,,,
3.212,0.2633,13.16,240.54,2.366,4.06,5.76,15.01,7.130,0.046,12.72
3.229,0.1514,13.10,55.73,2.740,3.72,5.8,15.22,,,
3.368,0.0690,11.85,97.74,3.136,3.60,6.18,15.29,6.422,0.043,10.532
3.647,0.0732,3.05,155.10,3.380,3.91,6.96,15.41,,,
3.492,0.0784,17.39,295.72,3.219,3.77,6.53,14.73,7.622,0.053,
3.204,0.1765,12.13,93.84,2.638,3.77,5.73,15.53,,,
3.243,0.2538,1.61,36.38,2.420,4.07,5.84,15.98,,,
3.205,0.1739,10.81,181.57,2.648,3.76,5.74,14.79,7.049,0.068,
3.202,0.1743,1.31,23.93,2.644,3.76,5.73,15.67,,,
3.23,0.0921,17.63,83.82,2.932,3.53,5.8,14.91,6.465,0.056,
3.212,0.1209,17.36,235.05,2.823,3.60,5.76,14.45,9.462,0.045,
3.232,0.0863,11.00,311.24,2.953,3.51,5.81,15.36,5.540,0.052,
3.201,0.1109,11.33,327.56,2.846,3.56,5.73,15.58,,,
3.207,0.1227,2.39,69.59,2.814,3.60,5.74,15.79,3.593,0.086,
3.208,0.0896,5.72,60.40,2.920,3.50,5.75,15.23,4.746,0.072,
3.254,0.3028,24.01,72.26,2.269,4.24,5.87,15.10,4.747,0.090,
3.206,0.0185,4.26,178.94,3.146,3.26,5.74,15.39,3.989,0.101,
3.23,0.0298,11.09,195.65,3.134,3.33,5.8,15.21,5.783,0.052,
3.389,0.0880,14.75,77.31,3.091,3.69,6.24,14.67,8.753,0.040,
3.21,0.1257,18.90,340.46,2.806,3.61,5.75,14.60,6.656,0.083,
3.201,0.1161,6.08,100.86,2.830,3.57,5.73,14.94,5.302,0.109,
